filename,plddt full,plddt VSDI,plddt VSDII,plddt VSDIII,plddt VSDIV,plddt AG,plddt IFM,plddt SF,VSDI,VSDII,VSDIII,VSDIV,AG1,AG2,IFM,SF,7W9K,7W9K_full
_hNaV1.7-alpha-only_unrelaxed_rank_096_alphafold2_ptm_model_5_seed_039.r1.pdb,73.32093055555555,73.66930434782608,78.56196721311476,75.19168,75.90472,64.74416666666666,42.303333333333335,82.13318181818182,15.534513252754332,15.213715719705032,19.68042603705519,19.21945030431412,12.579338098644142,13.036993940322288,17.157335865454172,10.209819293209843,1.0981099269089318,7.946945213459705
_hNaV1.7-alpha-only_unrelaxed_rank_073_alphafold2_ptm_model_4_seed_040.pdb,76.09439583333332,77.56660869565218,81.93139344262295,78.83088000000001,78.68848,73.64833333333333,53.946666666666665,85.59727272727272,16.24868480831603,14.85525415467538,19.918543219824084,19.68343031587736,13.195213374553669,13.474071470791596,9.95917868099574,9.475442469879704,1.088970649508704,7.274810778147725
_hNaV1.7-alpha-only_unrelaxed_rank_031_alphafold2_ptm_model_2_seed_022.pdb,75.99946527777777,76.03052173913044,81.22409836065574,77.19632,75.6808,71.235,41.876666666666665,82.84454545454545,15.784658121099742,15.270773326848907,20.217468956325867,19.501955824993555,13.171743924021602,12.770777501781168,28.323501849171123,9.551535688045142,1.104561768605662,7.501083716473118
_hNaV1.7-alpha-only_unrelaxed_rank_087_alphafold2_ptm_model_5_seed_034.pdb,74.06065972222223,74.12391304347825,78.8988524590164,74.32575999999999,76.92632,66.47083333333333,44.656666666666666,85.1309090909091,15.290227336439443,14.655985739621883,19.454139662292963,20.242216677034165,13.825281696949252,13.517545968111223,29.16035380443797,9.71976527494363,1.0324577930477503,8.016490396308848
_hNaV1.7-alpha-only_unrelaxed_rank_023_alphafold2_ptm_model_2_seed_021.r6.pdb,76.64915277777777,76.41365217391304,81.85893442622951,77.9848,76.68360000000001,73.93333333333334,42.86666666666667,84.08545454545455,15.876189908161216,15.159380528240591,20.37583536937811,19.58847602545946,13.630697927839206,12.349609265073935,28.130561832284823,9.79657496271018,1.1234856469438554,7.6293801976022575
_hNaV1.7-alpha-only_unrelaxed_rank_065_alphafold2_ptm_model_1_seed_038.r0.pdb,71.57843055555556,74.22391304347826,79.76426229508196,77.0596,69.93888000000001,62.84916666666667,49.946666666666665,73.33545454545455,15.698939868666294,15.955394166237326,20.792469742673667,19.21165987102624,15.288047782499897,13.005103075331624,7.7644904533394845,11.217973301804564,1.2467537267972038,5.303285317275627
_hNaV1.7-alpha-only_unrelaxed_rank_093_alphafold2_ptm_model_5_seed_029.r3.pdb,73.226,72.54747826086955,78.33942622950819,73.826,75.68328,62.94166666666666,44.64666666666667,83.57454545454544,15.341126360212275,14.74356256133503,19.55973972219467,20.279117436417195,13.08892039092606,13.508786251917677,29.349820323129745,9.76150777288017,1.0508065209865605,8.054401288205506
_hNaV1.7-alpha-only_unrelaxed_rank_060_alphafold2_ptm_model_4_seed_033.r2.pdb,76.88559027777778,78.20217391304348,82.58918032786885,79.67439999999999,78.90064,73.69833333333334,51.51,85.45454545454545,16.191426280596776,14.687210218417928,19.833405305191544,19.5798930283084,13.723015739989515,13.754069361465357,10.58252658867437,9.811654447645411,1.0699208119698045,7.228669611438537
_hNaV1.7-alpha-only_unrelaxed_rank_089_alphafold2_ptm_model_5_seed_023.r1.pdb,73.85645138888889,74.96460869565217,78.70409836065573,74.59768,76.20456,65.1775,55.34333333333333,83.24454545454546,15.944022610370322,14.887183246000568,19.779796990869244,19.76262108122301,12.358931547670291,12.92885745145332,9.787275923360902,10.02298059461356,1.0816565101640292,7.466003742622528
_hNaV1.7-alpha-only_unrelaxed_rank_059_alphafold2_ptm_model_4_seed_035.r6.pdb,76.1538125,77.3628695652174,81.44622950819672,78.686,78.10575999999999,73.75083333333333,55.85333333333333,85.59909090909092,16.17078037696388,14.858279139927342,20.00867364419741,19.161585111884666,12.941919873032749,13.64543843194494,9.326654812954107,9.719192250387888,1.0836862726808998,7.582538712260419
_hNaV1.7-alpha-only_unrelaxed_rank_019_alphafold2_ptm_model_3_seed_033.r4.pdb,78.7808125,79.72121739130435,84.75,81.23632,80.46216,78.77083333333333,43.74,87.74363636363637,15.523290888210528,15.350933522102164,19.278443557507437,20.455408917936595,13.61120868989966,12.88033768967258,27.84978048387456,9.34636324994915,1.0674582143039884,7.776317814268109
_hNaV1.7-alpha-only_unrelaxed_rank_049_alphafold2_ptm_model_4_seed_037.r1.pdb,77.64108333333334,79.3824347826087,83.55737704918033,80.5292,79.2248,73.48916666666666,52.16333333333333,85.26545454545455,16.08442939615826,14.67331741631728,19.782985644234795,18.542557374860674,12.8907578132552,13.481059008846447,11.04067561338526,9.966359666397755,1.0119041473711905,8.143988237699238
_hNaV1.7-alpha-only_unrelaxed_rank_064_alphafold2_ptm_model_1_seed_031.r0.pdb,72.19284722222223,74.65304347826087,80.34606557377049,77.97616000000001,70.99936,63.844166666666666,57.78,75.12772727272727,15.331266255596764,15.897710306833496,21.113971038153863,18.100110552148568,14.900940507229736,11.97796284849807,7.823198514674161,10.760872687658749,1.1680270200228655,7.154604144835378
_hNaV1.7-alpha-only_unrelaxed_rank_048_alphafold2_ptm_model_4_seed_032.r1.pdb,77.28292361111112,78.68591304347825,82.83934426229509,79.51496,79.81296,73.13083333333333,44.583333333333336,84.84363636363636,16.052420160212602,14.721384785406569,19.931434419027646,19.11197912305264,12.643118839906553,13.2227436260407,15.90874586508943,9.823395187001283,1.0402268309143945,7.219199513008074
_hNaV1.7-alpha-only_unrelaxed_rank_029_alphafold2_ptm_model_4_seed_021.r6.pdb,77.06640277777777,78.80278260869565,82.26065573770491,79.22576,79.55967999999999,72.44833333333334,40.63666666666666,85.74772727272727,15.617562485868277,14.843343996552797,20.067542425518877,19.636590666406427,12.94236508525393,13.170433743806615,28.526225144592825,9.694090210019713,1.1012349406363746,7.283401013403705
_hNaV1.7-alpha-only_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_027.r3.pdb,78.89241666666666,79.69826086956522,84.72270491803279,81.88311999999999,80.60712,79.52166666666666,51.06333333333333,87.22636363636364,15.484328141705085,15.49018883035323,19.219705226667763,18.4953490910553,12.969118165858465,12.305647037031417,27.64228915990859,9.34414431609444,0.9405782759162664,7.722712400735844
_hNaV1.7-alpha-only_unrelaxed_rank_030_alphafold2_ptm_model_4_seed_027.r6.pdb,77.43252777777778,78.01556521739131,82.45877049180328,80.15104,79.33664,74.37083333333334,45.86666666666667,85.8690909090909,16.05632479741239,14.73988256398266,19.628093641512923,19.52626246878803,12.873400250128167,13.63474891591334,28.449995395430207,9.456881515594873,1.1149929780093948,7.559236149349476
_hNaV1.7-alpha-only_unrelaxed_rank_080_alphafold2_ptm_model_5_seed_027.r6.pdb,74.53914583333334,74.23156521739129,79.62803278688526,75.12776,76.59656,64.56916666666667,49.82,84.86090909090909,15.340277865801518,14.674954889198125,19.552978852338587,20.251475847453687,13.2400170694754,13.782869403719967,30.16058262036727,9.761762699430877,1.0549682945556185,8.247543372077375
_hNaV1.7-alpha-only_unrelaxed_rank_077_alphafold2_ptm_model_1_seed_033.r5.pdb,74.86614583333333,74.26069565217391,81.23598360655738,78.12368,74.11247999999999,68.06166666666667,53.01,82.26818181818182,15.958696500654431,16.08026685101961,21.32971725082168,19.25867721314213,14.667957526526996,14.197001126998614,7.812680653911306,9.995905461737822,1.0704402950814549,7.37750711307809
_hNaV1.7-alpha-only_unrelaxed_rank_056_alphafold2_ptm_model_4_seed_023.r4.pdb,76.56111111111112,78.52513043478261,82.28565573770491,79.07128,78.69496000000001,73.58833333333332,54.48,85.32681818181818,16.123669681558226,14.808769732830612,19.929370712594014,19.68256759165328,13.242862454922651,13.304439898019009,9.96220683382954,9.643390534454156,1.0005508131562928,7.560601882488241
_hNaV1.7-alpha-only_unrelaxed_rank_071_alphafold2_ptm_model_1_seed_022.pdb,74.4682013888889,74.46226086956521,80.09229508196721,77.06072,74.13136,67.14333333333333,48.18666666666667,82.11636363636363,15.226241197353994,15.9070468346579,21.01994284007452,19.088070672543097,13.680155920164069,14.087948395703329,9.24821074586863,9.43723932090312,1.0451344680452357,7.394577324012221
_hNaV1.7-alpha-only_unrelaxed_rank_020_alphafold2_ptm_model_3_seed_029.r5.pdb,79.21572916666666,79.73947826086957,84.18959016393443,81.29184,81.29808,78.73333333333333,48.13666666666666,88.07136363636363,15.19042438511841,15.397350356473677,19.133305020304256,20.69672391949992,13.421646694798667,12.469688087518469,27.56553834047142,9.217540832564833,1.03675664720516,7.787452231505838
_hNaV1.7-alpha-only_unrelaxed_rank_032_alphafold2_ptm_model_2_seed_036.r4.pdb,75.75209027777777,75.55060869565217,81.33385245901638,77.55064,76.368,71.1925,40.02333333333333,82.54227272727273,15.88871401341216,15.378435486095457,20.214267090349825,19.562507099040246,13.136135999600492,12.725132494398633,28.67515771534657,9.692129177843226,1.076081846262264,7.672883411341242
_hNaV1.7-alpha-only_unrelaxed_rank_039_alphafold2_ptm_model_2_seed_039.r4.pdb,75.49734722222222,76.0768695652174,81.46426229508197,77.98519999999999,75.69048,69.48916666666666,53.38333333333333,83.58318181818181,16.106858508101446,15.03575375563194,20.973092237436042,19.560964418964623,14.042366217984773,12.810783348413946,8.833947362306388,9.788479657229718,1.1113473302801804,7.440694340451783
_hNaV1.7-alpha-only_unrelaxed_rank_039_alphafold2_ptm_model_2_seed_039.r6.pdb,75.46658333333333,75.61999999999999,81.47409836065574,77.4204,75.36448,69.35833333333333,54.82666666666666,83.56272727272727,16.501947157835648,15.01368222655588,20.798527664236232,19.8279511044384,13.984524089149405,12.700968624479,8.605043404887624,9.748206706876912,1.110576222965423,7.580656299966182
_hNaV1.7-alpha-only_unrelaxed_rank_032_alphafold2_ptm_model_2_seed_036.r6.pdb,76.1354513888889,76.43634782608696,81.6988524590164,78.0052,76.22272,70.90083333333332,38.98,83.02454545454545,16.027403719879274,15.226190462489296,20.263319224648267,19.64243645783282,13.328800883800463,12.55050951156964,28.5406586118821,9.68614066592056,1.1149740813097977,7.585843337058565
_hNaV1.7-alpha-only_unrelaxed_rank_080_alphafold2_ptm_model_5_seed_027.r4.pdb,72.92504166666666,73.38704347826088,78.18475409836066,73.88536,75.08472,63.69333333333333,46.403333333333336,82.97681818181819,15.397673687930917,14.863405598987065,19.589589122796834,20.253570771594823,13.136221298379528,12.81582619264166,30.30232679184884,9.867728310001246,1.0395387336507245,8.263618173431414
_hNaV1.7-alpha-only_unrelaxed_rank_056_alphafold2_ptm_model_4_seed_023.r6.pdb,76.13474305555556,77.59991304347825,82.75254098360655,78.54808,78.88848,73.94333333333333,54.03,85.22227272727272,16.001761278059362,14.823679806309904,19.750818236214922,19.75515714946353,13.05614315178874,14.236437967413057,9.958946681250984,9.668108294801003,1.0046207331677033,7.778389695995677
_hNaV1.7-alpha-only_unrelaxed_rank_030_alphafold2_ptm_model_4_seed_027.r4.pdb,76.8331388888889,77.86060869565218,82.27049180327869,79.3072,78.502,73.95333333333333,36.833333333333336,85.61363636363636,15.980992491081397,14.975681386835124,19.765450336382422,19.068125864908698,13.111567183216502,13.435345101633974,28.015683982369588,9.836385565846838,1.0799253919384189,7.429576841632058
_hNaV1.7-alpha-only_unrelaxed_rank_073_alphafold2_ptm_model_4_seed_040.r5.pdb,76.75802777777777,78.3784347826087,82.17491803278689,79.38096,79.21728,74.11416666666666,54.51,85.625,15.964794580576353,14.831354422304118,19.934191405722984,19.695523069977096,12.934760492564214,13.688622794130898,9.933239703138144,9.66600931098248,1.059924411894243,7.343113568216837
_hNaV1.7-alpha-only_unrelaxed_rank_045_alphafold2_ptm_model_4_seed_029.pdb,76.56516666666667,77.0435652173913,82.2477868852459,79.06312,79.13864,73.3125,37.64666666666667,85.82954545454545,16.20324390361387,14.829423117572713,19.83920731783405,19.22413740587598,12.578947412243998,13.897171294907466,28.35924351952992,9.620205455186497,1.0637387658781636,7.387522404396651
_hNaV1.7-alpha-only_unrelaxed_rank_029_alphafold2_ptm_model_4_seed_021.r4.pdb,76.8836388888889,78.3831304347826,82.75696721311476,79.9196,79.32208,71.31666666666666,36.91666666666666,85.7909090909091,15.681140424089058,14.791150225726192,19.890843848364003,19.59096000710532,12.951282021483433,13.62846014779366,28.089007992451425,9.823476472206773,1.0489641143713722,7.0961245196592895
_hNaV1.7-alpha-only_unrelaxed_rank_021_alphafold2_ptm_model_2_seed_027.pdb,76.59748611111111,76.04982608695651,81.71672131147541,78.36128,76.13824000000001,73.02166666666666,48.906666666666666,83.37454545454545,15.934092569079672,15.06482492430629,20.087200452029148,19.74122128947447,13.262993666589756,12.488110505596913,27.802581624734056,9.65926063423076,1.0722221954972502,7.667468394141
_hNaV1.7-alpha-only_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_027.r1.pdb,79.71259722222223,80.71286956521739,85.11983606557378,83.23384,81.1168,79.07583333333334,48.82333333333333,86.84818181818183,15.329433290242662,15.39424275500422,19.273246068060253,15.408559731525854,12.56608316063522,12.599710195079886,28.670572735820954,9.30392277482998,1.105492800118047,7.728427960519404
_hNaV1.7-alpha-only_unrelaxed_rank_064_alphafold2_ptm_model_1_seed_031.r2.pdb,75.10208333333334,74.51104347826087,80.95122950819672,78.11847999999999,74.7556,70.72416666666668,51.59333333333333,81.84363636363636,15.631333340441564,15.676368297536264,21.26121092506257,19.270969124566623,14.24396057983874,12.925064835427326,7.791395895473417,10.033824146356164,1.0911981013335073,7.236697818375577
_hNaV1.7-alpha-only_unrelaxed_rank_049_alphafold2_ptm_model_4_seed_037.r3.pdb,76.48293055555555,77.9935652173913,81.96950819672132,79.76392,78.8552,71.875,52.69,85.30636363636364,15.871204648671124,14.646394436857149,19.94061024642927,18.99076414997564,12.662837794112349,13.85702904666076,10.62098008660218,9.698446112651244,1.0102623410329614,7.631568157778954
_hNaV1.7-alpha-only_unrelaxed_rank_048_alphafold2_ptm_model_4_seed_032.r3.pdb,76.99041666666666,78.13521739130434,82.14073770491804,79.63464,78.81216,72.9525,36.06333333333333,85.66636363636364,16.184571233121993,15.02321500212255,19.613644485408617,19.066916530996828,12.932108142139857,13.417459185702784,27.316920122883545,9.741501629625692,1.037656608206171,7.045690904818023
_hNaV1.7-alpha-only_unrelaxed_rank_019_alphafold2_ptm_model_3_seed_033.r6.pdb,78.141875,79.49130434782609,84.31565573770492,79.86296,80.47175999999999,78.82833333333333,43.63666666666666,87.64227272727273,15.64272409141068,15.427105334443011,19.19167676363897,20.46934424938913,13.650398565609724,12.94493167228008,27.775953106959264,9.288223996006986,1.0679710044171011,7.732756275862038
_hNaV1.7-alpha-only_unrelaxed_rank_098_alphafold2_ptm_model_5_seed_033.pdb,73.3103611111111,73.85826086956523,78.66844262295082,73.79504,75.34111999999999,67.995,51.67666666666667,84.875,15.40390538142844,14.779735417117587,19.72646856383575,20.17712063204262,13.91370813262949,13.54423737240307,9.479759121412316,9.92852003069944,1.024261668332472,7.964894656096755
_hNaV1.7-alpha-only_unrelaxed_rank_060_alphafold2_ptm_model_4_seed_033.r0.pdb,74.93457638888889,78.28208695652174,81.40409836065574,77.12488,77.51639999999999,69.7325,57.36666666666667,79.70772727272727,16.845877655972693,14.1209159405472,20.176090131638492,18.02625934574337,14.031363654328112,12.34588344348026,10.034225929288215,10.586933361460249,1.2457203422438596,7.529090068450931
_hNaV1.7-alpha-only_unrelaxed_rank_078_alphafold2_ptm_model_1_seed_025.r5.pdb,74.66453472222221,74.13469565217392,81.19270491803279,77.20872,74.0588,68.735,48.13666666666666,82.41954545454546,15.70362283041719,15.54868168045124,20.20328827196207,18.98748774851481,14.123533906214831,13.582935949197434,9.102895418491856,9.79287256120491,0.992991898022632,7.501514817769154
_hNaV1.7-alpha-only_unrelaxed_rank_059_alphafold2_ptm_model_4_seed_035.r4.pdb,76.81420138888889,78.46834782608695,82.35139344262296,79.19319999999999,78.60503999999999,73.39083333333333,54.06333333333333,86.14999999999999,15.816731836887165,14.951475813443968,19.686368634159017,19.167749659258387,12.897547286209113,14.034312273852256,9.980059418660794,9.784011907188177,1.0466712155138824,7.685250685507664
_hNaV1.7-alpha-only_unrelaxed_rank_089_alphafold2_ptm_model_5_seed_023.r3.pdb,73.15734722222223,73.9373043478261,78.9044262295082,73.69952,75.13624,65.24666666666667,48.63333333333333,84.04636363636364,15.611990071736532,14.89311132705319,19.91350878172905,20.05881975590788,12.747875313164934,13.05701972120744,10.491751331403162,9.893957196187984,1.041348283919158,8.045731513982533
_hNaV1.7-alpha-only_unrelaxed_rank_065_alphafold2_ptm_model_1_seed_038.r2.pdb,74.60465277777777,75.51460869565217,81.10081967213114,77.33424000000001,74.78376,67.14083333333333,39.18666666666667,82.32318181818182,15.089160944200971,15.649853929030774,20.242855406290882,18.94404708609013,14.773724513473235,13.453461599157295,10.632850699600745,10.130170235489627,1.013078024112072,7.418360045022709
_hNaV1.7-alpha-only_unrelaxed_rank_093_alphafold2_ptm_model_5_seed_029.r1.pdb,73.57328472222223,74.16226086956522,78.85499999999999,74.96552,76.21336,64.80833333333334,40.01,81.75500000000001,15.42459121014233,15.04824059483367,19.588176791115608,19.82875462554318,12.607970534546787,12.907770217973358,19.11136405388166,9.929957502426683,1.0282597198435104,7.843709221640875
_hNaV1.7-alpha-only_unrelaxed_rank_066_alphafold2_ptm_model_4_seed_034.pdb,76.03820833333333,77.80147826086957,81.80163934426228,78.44136,78.49488000000001,69.8875,52.52,84.95681818181818,16.053281876301806,14.730817322877911,19.70906304216413,19.68842487351388,12.13091905009674,13.107718756519002,10.870199860168164,9.401440421552437,1.0786948427795326,7.555680686997237
_hNaV1.7-alpha-only_unrelaxed_rank_023_alphafold2_ptm_model_2_seed_021.r4.pdb,76.57914583333333,76.42826086956522,82.06737704918032,77.90424,76.29584,73.1775,39.34666666666666,84.00045454545455,16.213815004495395,14.974743303309078,20.23589370401021,19.49917303374684,13.466957080201896,12.373426728275398,27.68051628853768,9.83424369232327,1.1476660645477916,7.558116002751135
_hNaV1.7-alpha-only_unrelaxed_rank_096_alphafold2_ptm_model_5_seed_039.r3.pdb,74.29238194444444,74.85069565217391,79.68319672131148,75.13936,75.82064,64.11833333333333,42.02333333333333,83.68727272727273,15.218053554906424,14.93857135070151,19.79167754385666,19.69300467171021,13.694926943945337,13.642286501902824,28.87407837490229,9.907594965479769,1.0660845284907174,7.768679181799733
_hNaV1.7-alpha-only_unrelaxed_rank_007_alphafold2_ptm_model_3_seed_022.r3.pdb,78.6831111111111,79.61504347826087,84.95377049180328,81.84912,80.2168,78.02083333333333,44.91333333333333,87.80454545454546,15.414403329354013,15.338552767454953,19.509226586412904,20.52989610300062,13.301171189034449,12.64952809396461,28.068112120340405,9.371339818830604,1.020803508299414,7.828453228163216
_hNaV1.7-alpha-only_unrelaxed_rank_052_alphafold2_ptm_model_1_seed_029.pdb,74.94182638888888,73.7171304347826,80.55049180327869,77.67304,74.57647999999999,68.45166666666667,35.666666666666664,82.61090909090909,15.435427885225598,16.046326557813785,20.327377843686577,19.26273513808462,14.18024347463752,13.75194200831286,25.917230369003555,9.687081345792446,0.9910370225082796,7.349915566623745
_hNaV1.7-alpha-only_unrelaxed_rank_092_alphafold2_ptm_model_5_seed_032.r1.pdb,74.32672222222222,75.04921739130435,79.73081967213115,75.27584,76.5828,65.71916666666667,47.51,82.2159090909091,15.673380841413888,15.076588075556089,20.072114512427433,19.82875916440562,12.87596757529313,12.747228169292336,30.27266393960069,10.388971893310714,1.0773568538911569,7.62661876295695
_hNaV1.7-alpha-only_unrelaxed_rank_042_alphafold2_ptm_model_4_seed_024.r6.pdb,76.72042361111112,77.91460869565218,81.80967213114755,78.93863999999999,78.89792,73.38666666666667,42.06333333333333,85.30681818181819,16.07221795521701,14.8208718029676,19.870616648710225,19.37402345926112,13.014307703447002,13.679795612508252,28.140475564567133,9.618379281355043,1.0481944425433536,7.337874341748827
_hNaV1.7-alpha-only_unrelaxed_rank_010_alphafold2_ptm_model_3_seed_035.r4.pdb,79.62913194444444,80.41139130434782,85.05614754098362,81.44448,81.26368,78.5575,49.84333333333333,88.09363636363636,15.358152297721237,15.36399332855882,19.24355845471414,20.016903981385333,13.281695750166843,12.704146527807367,28.304606939507217,9.489036305126035,1.02209427769968,7.6967084710581934
_hNaV1.7-alpha-only_unrelaxed_rank_092_alphafold2_ptm_model_5_seed_032.r0.pdb,72.72358333333334,75.64947826086957,78.66959016393443,75.40584,75.73567999999999,61.30916666666667,50.21,76.36454545454545,15.727610943814703,15.007378651849896,20.50836485437101,19.650662431582298,13.572427343699433,12.186481198442806,28.565946527290148,10.929470847209393,1.0693595754003968,7.393159938127361
_hNaV1.7-alpha-only_unrelaxed_rank_010_alphafold2_ptm_model_3_seed_035.r5.pdb,78.56043055555556,79.91095652173914,84.21573770491803,81.1364,81.01704,79.03500000000001,44.05,87.38363636363637,15.543222960505972,15.385897113915718,19.30809089475187,20.26161301574976,13.449969591043692,12.431569209074132,28.732354863463595,9.511485320390292,1.0360052216344862,7.834854254739739
_hNaV1.7-alpha-only_unrelaxed_rank_084_alphafold2_ptm_model_5_seed_025.pdb,74.28255555555556,75.02965217391304,79.15713114754098,74.31567999999999,76.50112,63.715833333333336,45.98666666666667,84.5759090909091,15.404829567379188,14.596511946352114,19.259757527030295,20.19052693715545,13.401272663445065,13.295086949696868,29.78274812706175,9.814163132942106,1.0709627758571267,8.18221006563496
_hNaV1.7-alpha-only_unrelaxed_rank_096_alphafold2_ptm_model_5_seed_039.r2.pdb,73.27618055555556,72.93626086956522,78.63639344262295,75.16767999999999,75.31160000000001,65.08583333333333,39.02,83.71227272727273,15.502123370686997,14.943996955299475,19.627128929112377,19.563644701333136,13.280997929372626,13.03875960358193,28.22723950371343,9.980243534102764,1.0540623271266132,7.894928384680819
_hNaV1.7-alpha-only_unrelaxed_rank_007_alphafold2_ptm_model_3_seed_022.r2.pdb,79.69692361111112,81.08365217391305,85.16614754098362,82.69808,81.7836,77.86583333333333,43.11333333333334,88.19681818181817,15.521820769484489,15.255947692621394,19.690010411373578,20.33029903862705,13.176447662401271,12.66467172886846,27.672498044087018,9.390506748839488,1.0408196622398005,7.540601705920704
_hNaV1.7-alpha-only_unrelaxed_rank_023_alphafold2_ptm_model_2_seed_021.r5.pdb,76.44341666666666,76.56469565217392,81.81991803278689,77.67992,76.35632,73.5675,41.086666666666666,83.73863636363636,16.05987201069797,15.071781215237966,20.42376718433698,19.297504424147697,13.5394931958327,12.487471521489049,28.13703358565007,9.805832856009737,1.1325477523222884,7.560588839270247
_hNaV1.7-alpha-only_unrelaxed_rank_061_alphafold2_ptm_model_1_seed_032.pdb,74.73004861111112,74.1,80.47459016393442,77.3328,74.18536,68.895,34.32333333333333,82.30363636363637,15.634056063606783,15.93997283561048,20.520827371234333,18.89229340233737,13.83614863319992,13.775921929221289,25.859242467636207,9.75287962603866,1.008168670013806,7.452210792479164
_hNaV1.7-alpha-only_unrelaxed_rank_093_alphafold2_ptm_model_5_seed_029.r0.pdb,71.58102083333333,75.62078260869565,77.69622950819672,73.36768,74.68111999999999,60.345,44.29,75.42363636363636,15.14363575895828,14.940687802106032,18.971899166925805,19.33293417978761,13.50136356076674,11.700742626004557,22.227069847373045,10.69532093955109,1.1325898689453573,7.750948905538493
_hNaV1.7-alpha-only_unrelaxed_rank_065_alphafold2_ptm_model_1_seed_038.r3.pdb,74.48917361111111,74.708,80.71918032786886,77.32575999999999,73.9628,68.865,51.18666666666667,81.82363636363635,15.359183734821324,15.837763099629948,20.245097060770046,19.036148087257565,14.594162017738462,13.6971161198261,8.326541058566876,10.083148119511089,1.0570157745886275,7.537010499756127
_hNaV1.7-alpha-only_unrelaxed_rank_059_alphafold2_ptm_model_4_seed_035.r5.pdb,77.19784027777777,78.87739130434782,82.32811475409837,79.44944,79.13344000000001,73.76333333333334,54.876666666666665,86.04590909090909,16.034973121274632,14.85015087465444,19.877305375729378,19.12836725912591,13.195292114993132,13.52592987561299,9.885453252127592,9.77182736237189,1.045711256829558,7.652908735560819
_hNaV1.7-alpha-only_unrelaxed_rank_089_alphafold2_ptm_model_5_seed_023.r2.pdb,73.47555555555556,73.6604347826087,78.77237704918032,74.658,75.34888000000001,65.32833333333333,55.873333333333335,83.62545454545455,15.616578178333436,14.839760712356515,19.90039268456781,20.14121309653418,12.669993291237372,12.965228729181757,9.53775204123068,9.94309916474738,1.0507332582965112,7.706264470018249
_hNaV1.7-alpha-only_unrelaxed_rank_060_alphafold2_ptm_model_4_seed_033.r1.pdb,77.25945138888889,79.17060869565218,82.58147540983607,79.61247999999999,79.84632,72.83749999999999,54.77,84.61136363636363,16.794452715108047,14.721051321152306,19.737637497937794,18.952630266007933,13.527371695935615,13.250455728011772,10.023705552339411,9.907371598966096,1.0810704564838811,7.354997057505156
_hNaV1.7-alpha-only_unrelaxed_rank_078_alphafold2_ptm_model_1_seed_025.r4.pdb,74.54945833333333,73.68165217391304,80.95409836065573,77.46128,74.26776,69.34916666666668,48.68666666666667,82.03363636363636,15.774352284642308,15.748765380181394,20.33140553429595,19.037312205245787,14.195401262380717,13.768380805308952,8.987202512461817,9.792939905870965,1.0403416690990577,7.321269747055764
_hNaV1.7-alpha-only_unrelaxed_rank_048_alphafold2_ptm_model_4_seed_032.r2.pdb,76.87111805555556,77.94826086956522,82.0582786885246,79.78992,79.01480000000001,71.9575,39.38666666666666,85.33227272727272,16.121434365465124,14.960875843345535,19.860354830667045,18.92999138932715,12.496449495756783,13.608381718632089,21.01583255548064,9.748139771258924,1.0775180581106298,7.150307164280119
_hNaV1.7-alpha-only_unrelaxed_rank_049_alphafold2_ptm_model_4_seed_037.r2.pdb,77.42880555555556,78.7724347826087,82.69721311475409,80.58439999999999,79.07848,74.14583333333333,53.303333333333335,85.72,15.89298301137958,14.6774251829127,20.008508015341874,18.692834429267272,12.96907386824518,13.806491697748562,10.63951342872408,9.846781910857985,0.9906877526427889,7.818125423868043
_hNaV1.7-alpha-only_unrelaxed_rank_064_alphafold2_ptm_model_1_seed_031.r3.pdb,75.43065277777778,74.84017391304349,81.34237704918033,79.03744,74.75648,70.62083333333334,53.04,82.74772727272727,15.5183199477263,15.860869900481498,21.24072663540492,19.5735598703966,14.25880044042976,12.781362173101895,7.789856802278202,9.957559841647951,1.0706785666598544,7.384338623442324
_hNaV1.7-alpha-only_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_027.r0.pdb,77.03635416666667,80.86695652173914,83.52573770491803,80.82791999999999,78.31808,74.49416666666667,47.84333333333333,82.29727272727273,15.256599686692969,15.43248502348212,19.018143021862045,14.45865616162166,13.014689431561557,11.929559338047657,23.47581857997714,9.966443748900607,1.2563142663840488,7.687396374747765
_hNaV1.7-alpha-only_unrelaxed_rank_029_alphafold2_ptm_model_4_seed_021.r5.pdb,77.00680555555556,78.75956521739131,82.37467213114753,79.33288,79.16224000000001,72.55666666666667,39.126666666666665,86.00818181818182,15.5939028469463,14.856222601994087,20.087417006673604,19.35847705786796,13.113493584853734,13.414043872002209,28.644607049146263,9.654123523137663,1.085080402626747,7.031392426939906
_hNaV1.7-alpha-only_unrelaxed_rank_073_alphafold2_ptm_model_4_seed_040.r4.pdb,76.21406944444445,77.43008695652175,81.76811475409835,78.41984,78.822,73.64,54.3,85.18136363636364,15.95578970154721,14.844477828472108,19.88035004721999,19.809595402228688,13.121359723748146,13.829783584713104,10.305123483005916,9.730160019239149,1.032099833096093,7.417224302927152
_hNaV1.7-alpha-only_unrelaxed_rank_030_alphafold2_ptm_model_4_seed_027.r5.pdb,77.278625,78.13808695652173,82.15688524590163,79.33503999999999,78.65152,74.89083333333333,40.35333333333333,86.0,16.274336729956158,14.882744269791102,19.757913072994324,19.39623739285535,13.032500182236712,13.642486723467975,28.141084023185744,9.685682526285898,1.094544324577419,7.532119593589273
